chapter	pdf_pages	section	source_kind	material_type	german	normalized_source	decision	existing_deck_ids	existing_source_texts	proposed_target_deck_id	review_flags	source_note
6	138	Im Restaurant	Lernwortschatz	phrase	der Nachtisch	dernachtisch	ADD_TO_EXISTING_DECK			de-id-a1-frasa-restoran-belanja		
6	138	Im Restaurant	Lernwortschatz	phrase	die Speisekarte	diespeisekarte	ADD_TO_EXISTING_DECK			de-id-a1-frasa-restoran-belanja	REPEATED_IN_BOOK	
6	138	Im Restaurant	Lernwortschatz	phrase	das Restaurant	dasrestaurant	ADD_TO_EXISTING_DECK			de-id-a1-frasa-restoran-belanja	REPEATED_IN_BOOK	
6	138	Im Restaurant	Lernwortschatz	sentence	Guten Appetit!	gutenappetit	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata		
6	138	Im Restaurant	Lernwortschatz	phrase	der Gast	dergast	ADD_TO_EXISTING_DECK			de-id-a1-frasa-restoran-belanja		
6	138	Im Restaurant	Lernwortschatz	phrase	die Gästin	diegästin	ADD_TO_EXISTING_DECK			de-id-a1-frasa-restoran-belanja		
6	138	Andere wichtige Wörter	Lernwortschatz	word	frisch	frisch	EXACT_SOURCE_MATCH	de-id-a1-kata-makanan-minuman	frisch	de-id-a1-kata-makanan-minuman		
6	138	Andere wichtige Wörter	Lernwortschatz	phrase	in der Mensa	indermensa	ADD_TO_EXISTING_DECK			de-id-a1-frasa-restoran-belanja		
6	138	Andere wichtige Wörter	Lernwortschatz	word	zusammen	zusammen	ADD_TO_EXISTING_DECK			de-id-a1-kata-makanan-minuman		
6	138	Andere wichtige Wörter	Lernwortschatz	word	oft	oft	ADD_TO_EXISTING_DECK			de-id-a1-kata-makanan-minuman	REPEATED_IN_BOOK	
6	138	Andere wichtige Wörter	Lernwortschatz	word	manchmal	manchmal	ADD_TO_EXISTING_DECK			de-id-a1-kata-makanan-minuman	REPEATED_IN_BOOK	
6	138	Andere wichtige Wörter	Lernwortschatz	phrase	im Supermarkt	imsupermarkt	ADD_TO_EXISTING_DECK			de-id-a1-frasa-restoran-belanja		
6	138	Andere wichtige Wörter	Lernwortschatz	phrase	die Spezialität	diespezialität	ADD_TO_EXISTING_DECK			de-id-a1-frasa-restoran-belanja	REPEATED_IN_BOOK	
6	139	Vorlieben und Essen	Redemittel	sentence	Essen Sie gern …?	essensiegern	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata	PATTERN_OR_PLACEHOLDER	
6	139	Vorlieben und Essen	Redemittel	sentence	Trinken Sie gern …?	trinkensiegern	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata	PATTERN_OR_PLACEHOLDER	
6	139	Vorlieben und Essen	Redemittel	sentence	Isst du gern …?	isstdugern	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata	PATTERN_OR_PLACEHOLDER	
6	139	Vorlieben und Essen	Redemittel	sentence	Trinkst du gern …?	trinkstdugern	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata	PATTERN_OR_PLACEHOLDER	
6	139	Vorlieben und Essen	Redemittel	sentence	Was essen Sie gern?	wasessensiegern	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata	PATTERN_OR_PLACEHOLDER	
6	139	Vorlieben und Essen	Redemittel	sentence	Was isst du nicht gern?	wasisstdunichtgern	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata	PATTERN_OR_PLACEHOLDER	
6	139	Vorlieben und Essen	Redemittel	sentence	Was trinken Sie gern?	wastrinkensiegern	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata	PATTERN_OR_PLACEHOLDER	
6	139	Vorlieben und Essen	Redemittel	sentence	Was trinkst du nicht gern?	wastrinkstdunichtgern	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata	PATTERN_OR_PLACEHOLDER	
6	139	Vorlieben und Essen	Redemittel	sentence	Ja, sehr gern.	jasehrgern	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata		
6	139	Vorlieben und Essen	Redemittel	sentence	Nein, nicht so gern.	neinnichtsogern	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata	REPEATED_IN_BOOK	
6	139	Vorlieben und Essen	Redemittel	sentence	Ich esse gern …	ichessegern	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata	PATTERN_OR_PLACEHOLDER	
6	139	Vorlieben und Essen	Redemittel	sentence	Ich trinke nicht gern …	ichtrinkenichtgern	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata	PATTERN_OR_PLACEHOLDER	
6	139	Vorlieben und Essen	Redemittel	sentence	Ich mag … sehr gern.	ichmagsehrgern	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata	PATTERN_OR_PLACEHOLDER	
6	139	Vorlieben und Essen	Redemittel	sentence	Ich mag keinen …	ichmagkeinen	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata	PATTERN_OR_PLACEHOLDER	
6	139	Vorlieben und Essen	Redemittel	phrase	Zum Frühstück esse ich …	zumfrühstückesseich	ADD_TO_EXISTING_DECK			de-id-a1-frasa-restoran-belanja	PATTERN_OR_PLACEHOLDER	
6	139	Vorlieben und Essen	Redemittel	phrase	Mittags mag ich …	mittagsmagich	ADD_TO_EXISTING_DECK			de-id-a1-frasa-restoran-belanja	PATTERN_OR_PLACEHOLDER	
6	139	Vorlieben und Essen	Redemittel	sentence	Ich bin satt.	ichbinsatt	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata		
6	139	Restaurant und Einkauf	Redemittel	sentence	Was möchten Sie bestellen?	wasmöchtensiebestellen	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata	PATTERN_OR_PLACEHOLDER	
6	139	Restaurant und Einkauf	Redemittel	sentence	Was möchten Sie essen?	wasmöchtensieessen	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata	PATTERN_OR_PLACEHOLDER	
6	139	Restaurant und Einkauf	Redemittel	sentence	Was möchten Sie trinken?	wasmöchtensietrinken	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata	PATTERN_OR_PLACEHOLDER	
6	139	Restaurant und Einkauf	Redemittel	sentence	Ich hätte gern …	ichhättegern	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata	PATTERN_OR_PLACEHOLDER	
6	139	Restaurant und Einkauf	Redemittel	sentence	Ich möchte …	ichmöchte	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata	PATTERN_OR_PLACEHOLDER	
6	139	Restaurant und Einkauf	Redemittel	sentence	Können Sie mir etwas empfehlen?	könnensiemiretwasempfehlen	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata	PATTERN_OR_PLACEHOLDER	
6	139	Restaurant und Einkauf	Redemittel	sentence	Wir möchten bezahlen.	wirmöchtenbezahlen	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata		
6	139	Restaurant und Einkauf	Redemittel	sentence	Zusammen oder getrennt?	zusammenodergetrennt	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata	PATTERN_OR_PLACEHOLDER	
6	139	Restaurant und Einkauf	Redemittel	sentence	Was darf es sein?	wasdarfessein	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata	PATTERN_OR_PLACEHOLDER	
6	139	Restaurant und Einkauf	Redemittel	sentence	Sonst noch etwas?	sonstnochetwas	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata	PATTERN_OR_PLACEHOLDER	
6	139	Restaurant und Einkauf	Redemittel	sentence	Ist das alles?	istdasalles	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata	PATTERN_OR_PLACEHOLDER	
6	139	Restaurant und Einkauf	Redemittel	sentence	Das macht … Euro.	dasmachteuro	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata	PATTERN_OR_PLACEHOLDER	
6	139	Restaurant und Einkauf	Redemittel	sentence	Ich brauche …	ichbrauche	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata	PATTERN_OR_PLACEHOLDER	
6	139	Restaurant und Einkauf	Redemittel	sentence	Ich nehme …	ichnehme	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata	PATTERN_OR_PLACEHOLDER	
6	139	Restaurant und Einkauf	Redemittel	sentence	Haben Sie …?	habensie	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata	PATTERN_OR_PLACEHOLDER	
6	139	Restaurant und Einkauf	Redemittel	sentence	Wie viel kostet …?	wievielkostet	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata	REPEATED_IN_BOOK|PATTERN_OR_PLACEHOLDER	
6	139	Restaurant und Einkauf	Redemittel	sentence	Was kostet …?	waskostet	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata	PATTERN_OR_PLACEHOLDER	
7	171	Oberteile	Lernwortschatz	phrase	das T-Shirt	dastshirt	ADD_TO_NEW_DECK			de-id-a1-frasa-pakaian-belanja	NEEDS_EDITORIAL_REVIEW	Sumber mencantumkan der Rock juga pada Oberteile; klasifikasi perlu diperiksa
7	171	Oberteile	Lernwortschatz	phrase	das Hemd	dashemd	ADD_TO_NEW_DECK			de-id-a1-frasa-pakaian-belanja	NEEDS_EDITORIAL_REVIEW	Sumber mencantumkan der Rock juga pada Oberteile; klasifikasi perlu diperiksa
7	171	Oberteile	Lernwortschatz	phrase	die Bluse	diebluse	ADD_TO_NEW_DECK			de-id-a1-frasa-pakaian-belanja	NEEDS_EDITORIAL_REVIEW	Sumber mencantumkan der Rock juga pada Oberteile; klasifikasi perlu diperiksa
7	171	Oberteile	Lernwortschatz	phrase	der Blazer	derblazer	ADD_TO_NEW_DECK			de-id-a1-frasa-pakaian-belanja	NEEDS_EDITORIAL_REVIEW	Sumber mencantumkan der Rock juga pada Oberteile; klasifikasi perlu diperiksa
7	171	Oberteile	Lernwortschatz	phrase	der Cardigan	dercardigan	ADD_TO_NEW_DECK			de-id-a1-frasa-pakaian-belanja	NEEDS_EDITORIAL_REVIEW	Sumber mencantumkan der Rock juga pada Oberteile; klasifikasi perlu diperiksa
7	171	Oberteile	Lernwortschatz	phrase	der Pullover / der Pulli	derpulloverderpulli	ADD_TO_NEW_DECK			de-id-a1-frasa-pakaian-belanja	NEEDS_EDITORIAL_REVIEW	Sumber mencantumkan der Rock juga pada Oberteile; klasifikasi perlu diperiksa
7	171	Oberteile	Lernwortschatz	phrase	der Hoodie	derhoodie	ADD_TO_NEW_DECK			de-id-a1-frasa-pakaian-belanja	NEEDS_EDITORIAL_REVIEW	Sumber mencantumkan der Rock juga pada Oberteile; klasifikasi perlu diperiksa
7	171	Oberteile	Lernwortschatz	phrase	das Sweatshirt	dassweatshirt	ADD_TO_NEW_DECK			de-id-a1-frasa-pakaian-belanja	NEEDS_EDITORIAL_REVIEW	Sumber mencantumkan der Rock juga pada Oberteile; klasifikasi perlu diperiksa
7	171	Oberteile	Lernwortschatz	phrase	die Jacke	diejacke	ADD_TO_NEW_DECK			de-id-a1-frasa-pakaian-belanja	NEEDS_EDITORIAL_REVIEW	Sumber mencantumkan der Rock juga pada Oberteile; klasifikasi perlu diperiksa
7	171	Oberteile	Lernwortschatz	phrase	der Mantel	dermantel	ADD_TO_NEW_DECK			de-id-a1-frasa-pakaian-belanja	NEEDS_EDITORIAL_REVIEW	Sumber mencantumkan der Rock juga pada Oberteile; klasifikasi perlu diperiksa
7	171	Oberteile	Lernwortschatz	phrase	das Kleid	daskleid	ADD_TO_NEW_DECK			de-id-a1-frasa-pakaian-belanja	NEEDS_EDITORIAL_REVIEW	Sumber mencantumkan der Rock juga pada Oberteile; klasifikasi perlu diperiksa
7	171	Oberteile	Lernwortschatz	phrase	das Wildlederkleid	daswildlederkleid	ADD_TO_NEW_DECK			de-id-a1-frasa-pakaian-belanja	NEEDS_EDITORIAL_REVIEW	Sumber mencantumkan der Rock juga pada Oberteile; klasifikasi perlu diperiksa
7	171	Oberteile	Lernwortschatz	phrase	der Rock	derrock	ADD_TO_NEW_DECK			de-id-a1-frasa-pakaian-belanja	REPEATED_IN_BOOK|NEEDS_EDITORIAL_REVIEW	Sumber mencantumkan der Rock juga pada Oberteile; klasifikasi perlu diperiksa
7	171	Oberteile	Lernwortschatz	phrase	das Dirndl	dasdirndl	ADD_TO_NEW_DECK			de-id-a1-frasa-pakaian-belanja	NEEDS_EDITORIAL_REVIEW	Sumber mencantumkan der Rock juga pada Oberteile; klasifikasi perlu diperiksa
7	171	Oberteile	Lernwortschatz	phrase	das Top	dastop	ADD_TO_NEW_DECK			de-id-a1-frasa-pakaian-belanja	NEEDS_EDITORIAL_REVIEW	Sumber mencantumkan der Rock juga pada Oberteile; klasifikasi perlu diperiksa
7	171	Oberteile	Lernwortschatz	phrase	die Weste	dieweste	ADD_TO_NEW_DECK			de-id-a1-frasa-pakaian-belanja	NEEDS_EDITORIAL_REVIEW	Sumber mencantumkan der Rock juga pada Oberteile; klasifikasi perlu diperiksa
7	171	Oberteile	Lernwortschatz	phrase	das Langarmshirt	daslangarmshirt	ADD_TO_NEW_DECK			de-id-a1-frasa-pakaian-belanja	NEEDS_EDITORIAL_REVIEW	Sumber mencantumkan der Rock juga pada Oberteile; klasifikasi perlu diperiksa
7	171	Oberteile	Lernwortschatz	phrase	das Poloshirt	daspoloshirt	ADD_TO_NEW_DECK			de-id-a1-frasa-pakaian-belanja	NEEDS_EDITORIAL_REVIEW	Sumber mencantumkan der Rock juga pada Oberteile; klasifikasi perlu diperiksa
7	171	Oberteile	Lernwortschatz	phrase	die Strickjacke	diestrickjacke	ADD_TO_NEW_DECK			de-id-a1-frasa-pakaian-belanja	NEEDS_EDITORIAL_REVIEW	Sumber mencantumkan der Rock juga pada Oberteile; klasifikasi perlu diperiksa
7	171	Unterteile	Lernwortschatz	phrase	die Hose	diehose	ADD_TO_NEW_DECK			de-id-a1-frasa-pakaian-belanja		
7	171	Unterteile	Lernwortschatz	phrase	die Jeans	diejeans	ADD_TO_NEW_DECK			de-id-a1-frasa-pakaian-belanja		
7	171	Unterteile	Lernwortschatz	phrase	der Rock	derrock	ADD_TO_NEW_DECK			de-id-a1-frasa-pakaian-belanja	REPEATED_IN_BOOK	
7	171	Unterteile	Lernwortschatz	phrase	die kurze Hose	diekurzehose	ADD_TO_NEW_DECK			de-id-a1-frasa-pakaian-belanja		
7	171	Unterteile	Lernwortschatz	phrase	die Jogginghose	diejogginghose	ADD_TO_NEW_DECK			de-id-a1-frasa-pakaian-belanja		
7	171	Unterteile	Lernwortschatz	phrase	die Leggings	dieleggings	ADD_TO_NEW_DECK			de-id-a1-frasa-pakaian-belanja		
7	171	Unterteile	Lernwortschatz	phrase	die Stoffhose	diestoffhose	ADD_TO_NEW_DECK			de-id-a1-frasa-pakaian-belanja		
7	171	Unterteile	Lernwortschatz	phrase	die Cargohose	diecargohose	ADD_TO_NEW_DECK			de-id-a1-frasa-pakaian-belanja		
7	171	Unterteile	Lernwortschatz	phrase	die Caprihose	diecaprihose	ADD_TO_NEW_DECK			de-id-a1-frasa-pakaian-belanja		
7	171	Unterteile	Lernwortschatz	phrase	die Strumpfhose	diestrumpfhose	ADD_TO_NEW_DECK			de-id-a1-frasa-pakaian-belanja		
7	171	Unterteile	Lernwortschatz	phrase	die Lederhose	dielederhose	ADD_TO_NEW_DECK			de-id-a1-frasa-pakaian-belanja		
7	171	Accessoires und Schuhe	Lernwortschatz	phrase	das Kopftuch	daskopftuch	ADD_TO_NEW_DECK			de-id-a1-frasa-pakaian-belanja	NEEDS_EDITORIAL_REVIEW	Sumber mencetak das Stecknadel; bentuk die Stecknadel dicatat sebagai koreksi ekstraksi yang perlu diverifikasi
7	171	Accessoires und Schuhe	Lernwortschatz	phrase	die Stecknadel	diestecknadel	ADD_TO_NEW_DECK			de-id-a1-frasa-pakaian-belanja	NEEDS_EDITORIAL_REVIEW	Sumber mencetak das Stecknadel; bentuk die Stecknadel dicatat sebagai koreksi ekstraksi yang perlu diverifikasi
7	171	Accessoires und Schuhe	Lernwortschatz	phrase	die Brosche	diebrosche	ADD_TO_NEW_DECK			de-id-a1-frasa-pakaian-belanja	NEEDS_EDITORIAL_REVIEW	Sumber mencetak das Stecknadel; bentuk die Stecknadel dicatat sebagai koreksi ekstraksi yang perlu diverifikasi
7	171	Accessoires und Schuhe	Lernwortschatz	phrase	die Mütze	diemütze	ADD_TO_NEW_DECK			de-id-a1-frasa-pakaian-belanja	NEEDS_EDITORIAL_REVIEW	Sumber mencetak das Stecknadel; bentuk die Stecknadel dicatat sebagai koreksi ekstraksi yang perlu diverifikasi
7	171	Accessoires und Schuhe	Lernwortschatz	phrase	der Gürtel	dergürtel	ADD_TO_NEW_DECK			de-id-a1-frasa-pakaian-belanja	NEEDS_EDITORIAL_REVIEW	Sumber mencetak das Stecknadel; bentuk die Stecknadel dicatat sebagai koreksi ekstraksi yang perlu diverifikasi
7	171	Accessoires und Schuhe	Lernwortschatz	phrase	der Hut	derhut	ADD_TO_NEW_DECK			de-id-a1-frasa-pakaian-belanja	NEEDS_EDITORIAL_REVIEW	Sumber mencetak das Stecknadel; bentuk die Stecknadel dicatat sebagai koreksi ekstraksi yang perlu diverifikasi
7	171	Accessoires und Schuhe	Lernwortschatz	phrase	der Schal	derschal	ADD_TO_NEW_DECK			de-id-a1-frasa-pakaian-belanja	NEEDS_EDITORIAL_REVIEW	Sumber mencetak das Stecknadel; bentuk die Stecknadel dicatat sebagai koreksi ekstraksi yang perlu diverifikasi
7	171	Accessoires und Schuhe	Lernwortschatz	phrase	die Handschuhe	diehandschuhe	ADD_TO_NEW_DECK			de-id-a1-frasa-pakaian-belanja	NEEDS_EDITORIAL_REVIEW	Sumber mencetak das Stecknadel; bentuk die Stecknadel dicatat sebagai koreksi ekstraksi yang perlu diverifikasi
7	171	Accessoires und Schuhe	Lernwortschatz	phrase	die Krawatte	diekrawatte	ADD_TO_NEW_DECK			de-id-a1-frasa-pakaian-belanja	NEEDS_EDITORIAL_REVIEW	Sumber mencetak das Stecknadel; bentuk die Stecknadel dicatat sebagai koreksi ekstraksi yang perlu diverifikasi
7	171	Accessoires und Schuhe	Lernwortschatz	phrase	die Brille	diebrille	ADD_TO_NEW_DECK			de-id-a1-frasa-pakaian-belanja	NEEDS_EDITORIAL_REVIEW	Sumber mencetak das Stecknadel; bentuk die Stecknadel dicatat sebagai koreksi ekstraksi yang perlu diverifikasi
7	171	Accessoires und Schuhe	Lernwortschatz	phrase	die Sonnenbrille	diesonnenbrille	ADD_TO_NEW_DECK			de-id-a1-frasa-pakaian-belanja	REPEATED_IN_BOOK|NEEDS_EDITORIAL_REVIEW	Sumber mencetak das Stecknadel; bentuk die Stecknadel dicatat sebagai koreksi ekstraksi yang perlu diverifikasi
7	171	Accessoires und Schuhe	Lernwortschatz	phrase	die Armbanduhr	diearmbanduhr	ADD_TO_NEW_DECK			de-id-a1-frasa-pakaian-belanja	NEEDS_EDITORIAL_REVIEW	Sumber mencetak das Stecknadel; bentuk die Stecknadel dicatat sebagai koreksi ekstraksi yang perlu diverifikasi
7	171	Accessoires und Schuhe	Lernwortschatz	phrase	der Schmuck	derschmuck	ADD_TO_NEW_DECK			de-id-a1-frasa-pakaian-belanja	NEEDS_EDITORIAL_REVIEW	Sumber mencetak das Stecknadel; bentuk die Stecknadel dicatat sebagai koreksi ekstraksi yang perlu diverifikasi
7	171	Accessoires und Schuhe	Lernwortschatz	phrase	die Kette	diekette	ADD_TO_NEW_DECK			de-id-a1-frasa-pakaian-belanja	NEEDS_EDITORIAL_REVIEW	Sumber mencetak das Stecknadel; bentuk die Stecknadel dicatat sebagai koreksi ekstraksi yang perlu diverifikasi
7	171	Accessoires und Schuhe	Lernwortschatz	phrase	der Ring	derring	ADD_TO_NEW_DECK			de-id-a1-frasa-pakaian-belanja	NEEDS_EDITORIAL_REVIEW	Sumber mencetak das Stecknadel; bentuk die Stecknadel dicatat sebagai koreksi ekstraksi yang perlu diverifikasi
7	171	Accessoires und Schuhe	Lernwortschatz	phrase	das Armband	dasarmband	ADD_TO_NEW_DECK			de-id-a1-frasa-pakaian-belanja	NEEDS_EDITORIAL_REVIEW	Sumber mencetak das Stecknadel; bentuk die Stecknadel dicatat sebagai koreksi ekstraksi yang perlu diverifikasi
7	171	Accessoires und Schuhe	Lernwortschatz	phrase	die Ohrringe	dieohrringe	ADD_TO_NEW_DECK			de-id-a1-frasa-pakaian-belanja	NEEDS_EDITORIAL_REVIEW	Sumber mencetak das Stecknadel; bentuk die Stecknadel dicatat sebagai koreksi ekstraksi yang perlu diverifikasi
7	171	Accessoires und Schuhe	Lernwortschatz	phrase	die Schuhe	dieschuhe	ADD_TO_NEW_DECK			de-id-a1-frasa-pakaian-belanja	NEEDS_EDITORIAL_REVIEW	Sumber mencetak das Stecknadel; bentuk die Stecknadel dicatat sebagai koreksi ekstraksi yang perlu diverifikasi
7	171	Accessoires und Schuhe	Lernwortschatz	phrase	die Sandalen	diesandalen	ADD_TO_NEW_DECK			de-id-a1-frasa-pakaian-belanja	NEEDS_EDITORIAL_REVIEW	Sumber mencetak das Stecknadel; bentuk die Stecknadel dicatat sebagai koreksi ekstraksi yang perlu diverifikasi
7	171	Accessoires und Schuhe	Lernwortschatz	phrase	die Stiefel	diestiefel	ADD_TO_NEW_DECK			de-id-a1-frasa-pakaian-belanja	NEEDS_EDITORIAL_REVIEW	Sumber mencetak das Stecknadel; bentuk die Stecknadel dicatat sebagai koreksi ekstraksi yang perlu diverifikasi
7	171	Accessoires und Schuhe	Lernwortschatz	phrase	die Schnürstiefel	dieschnürstiefel	ADD_TO_NEW_DECK			de-id-a1-frasa-pakaian-belanja	NEEDS_EDITORIAL_REVIEW	Sumber mencetak das Stecknadel; bentuk die Stecknadel dicatat sebagai koreksi ekstraksi yang perlu diverifikasi
7	171	Accessoires und Schuhe	Lernwortschatz	phrase	die Stiefeletten	diestiefeletten	ADD_TO_NEW_DECK			de-id-a1-frasa-pakaian-belanja	NEEDS_EDITORIAL_REVIEW	Sumber mencetak das Stecknadel; bentuk die Stecknadel dicatat sebagai koreksi ekstraksi yang perlu diverifikasi
7	171	Accessoires und Schuhe	Lernwortschatz	phrase	die Turnschuhe	dieturnschuhe	ADD_TO_NEW_DECK			de-id-a1-frasa-pakaian-belanja	REPEATED_IN_BOOK|NEEDS_EDITORIAL_REVIEW	Sumber mencetak das Stecknadel; bentuk die Stecknadel dicatat sebagai koreksi ekstraksi yang perlu diverifikasi
7	171	Accessoires und Schuhe	Lernwortschatz	phrase	die Hausschuhe	diehausschuhe	ADD_TO_NEW_DECK			de-id-a1-frasa-pakaian-belanja	NEEDS_EDITORIAL_REVIEW	Sumber mencetak das Stecknadel; bentuk die Stecknadel dicatat sebagai koreksi ekstraksi yang perlu diverifikasi
7	171	Accessoires und Schuhe	Lernwortschatz	phrase	der Rucksack	derrucksack	ADD_TO_NEW_DECK			de-id-a1-frasa-pakaian-belanja	NEEDS_EDITORIAL_REVIEW	Sumber mencetak das Stecknadel; bentuk die Stecknadel dicatat sebagai koreksi ekstraksi yang perlu diverifikasi
7	171	Accessoires und Schuhe	Lernwortschatz	phrase	die Tasche	dietasche	ADD_TO_NEW_DECK			de-id-a1-frasa-pakaian-belanja	NEEDS_EDITORIAL_REVIEW	Sumber mencetak das Stecknadel; bentuk die Stecknadel dicatat sebagai koreksi ekstraksi yang perlu diverifikasi
7	171	Accessoires und Schuhe	Lernwortschatz	phrase	das Tuch	dastuch	ADD_TO_NEW_DECK			de-id-a1-frasa-pakaian-belanja	NEEDS_EDITORIAL_REVIEW	Sumber mencetak das Stecknadel; bentuk die Stecknadel dicatat sebagai koreksi ekstraksi yang perlu diverifikasi
7	171	Accessoires und Schuhe	Lernwortschatz	phrase	der Reißverschluss	derreißverschluss	ADD_TO_NEW_DECK			de-id-a1-frasa-pakaian-belanja	NEEDS_EDITORIAL_REVIEW	Sumber mencetak das Stecknadel; bentuk die Stecknadel dicatat sebagai koreksi ekstraksi yang perlu diverifikasi
7	171	Unterwäsche und Schlafkleidung	Lernwortschatz	phrase	die Unterhose	dieunterhose	ADD_TO_NEW_DECK			de-id-a1-frasa-pakaian-belanja		
7	171	Unterwäsche und Schlafkleidung	Lernwortschatz	phrase	die Boxershorts	dieboxershorts	ADD_TO_NEW_DECK			de-id-a1-frasa-pakaian-belanja		
7	171	Unterwäsche und Schlafkleidung	Lernwortschatz	phrase	das Unterhemd	dasunterhemd	ADD_TO_NEW_DECK			de-id-a1-frasa-pakaian-belanja		
7	171	Unterwäsche und Schlafkleidung	Lernwortschatz	phrase	der Pyjama / der Schlafanzug	derpyjamaderschlafanzug	ADD_TO_NEW_DECK			de-id-a1-frasa-pakaian-belanja		
7	171	Unterwäsche und Schlafkleidung	Lernwortschatz	phrase	der BH / der Büstenhalter	derbhderbüstenhalter	ADD_TO_NEW_DECK			de-id-a1-frasa-pakaian-belanja		
7	171	Unterwäsche und Schlafkleidung	Lernwortschatz	phrase	das Nachthemd	dasnachthemd	ADD_TO_NEW_DECK			de-id-a1-frasa-pakaian-belanja		
7	171	Unterwäsche und Schlafkleidung	Lernwortschatz	phrase	die Schlafhose	dieschlafhose	ADD_TO_NEW_DECK			de-id-a1-frasa-pakaian-belanja		
7	171	Unterwäsche und Schlafkleidung	Lernwortschatz	phrase	die Haussocken	diehaussocken	ADD_TO_NEW_DECK			de-id-a1-frasa-pakaian-belanja		
7	172	Farben	Lernwortschatz	word	rot	rot	ADD_TO_NEW_DECK			de-id-a1-kata-pakaian-warna		
7	172	Farben	Lernwortschatz	word	rosarot	rosarot	ADD_TO_NEW_DECK			de-id-a1-kata-pakaian-warna		
7	172	Farben	Lernwortschatz	word	dunkelrot	dunkelrot	ADD_TO_NEW_DECK			de-id-a1-kata-pakaian-warna		
7	172	Farben	Lernwortschatz	word	blau	blau	ADD_TO_NEW_DECK			de-id-a1-kata-pakaian-warna		
7	172	Farben	Lernwortschatz	word	hellblau	hellblau	ADD_TO_NEW_DECK			de-id-a1-kata-pakaian-warna		
7	172	Farben	Lernwortschatz	word	gelb	gelb	ADD_TO_NEW_DECK			de-id-a1-kata-pakaian-warna		
7	172	Farben	Lernwortschatz	word	grün	grün	ADD_TO_NEW_DECK			de-id-a1-kata-pakaian-warna		
7	172	Farben	Lernwortschatz	word	dunkelgrün	dunkelgrün	ADD_TO_NEW_DECK			de-id-a1-kata-pakaian-warna		
7	172	Farben	Lernwortschatz	word	orange	orange	HEADWORD_OR_VARIANT_MATCH	de-id-a1-kata-makanan-minuman	die Orange, die Orangen	de-id-a1-kata-pakaian-warna		
7	172	Farben	Lernwortschatz	word	lila	lila	ADD_TO_NEW_DECK			de-id-a1-kata-pakaian-warna		
7	172	Farben	Lernwortschatz	word	rosa	rosa	ADD_TO_NEW_DECK			de-id-a1-kata-pakaian-warna		
7	172	Farben	Lernwortschatz	word	braun	braun	ADD_TO_NEW_DECK			de-id-a1-kata-pakaian-warna		
7	172	Farben	Lernwortschatz	word	schwarz	schwarz	ADD_TO_NEW_DECK			de-id-a1-kata-pakaian-warna		
7	172	Farben	Lernwortschatz	word	weiß	weiß	ADD_TO_NEW_DECK			de-id-a1-kata-pakaian-warna		
7	172	Farben	Lernwortschatz	word	grau	grau	ADD_TO_NEW_DECK			de-id-a1-kata-pakaian-warna		
7	172	Farben	Lernwortschatz	word	hellgrau	hellgrau	ADD_TO_NEW_DECK			de-id-a1-kata-pakaian-warna		
7	172	Farben	Lernwortschatz	word	beige	beige	ADD_TO_NEW_DECK			de-id-a1-kata-pakaian-warna		
7	172	Farben	Lernwortschatz	word	bunt	bunt	ADD_TO_NEW_DECK			de-id-a1-kata-pakaian-warna	REPEATED_IN_BOOK	
